"latitude","longitude","elevation","distance"
"47.76084","6.63311","438.1","16536.0"
"47.76082","6.63320","438.5","16543.1"
"47.76080","6.63327","438.8","16548.8"
"47.76078","6.63335","439.1","16555.2"
"47.76076","6.63342","439.4","16560.9"
"47.76075","6.63348","439.6","16565.5"
"47.76073","6.63355","439.9","16571.2"
"47.76071","6.63362","440.2","16576.9"
"47.76069","6.63369","440.5","16582.5"
"47.76069","6.63375","440.8","16587.0"
"47.76068","6.63383","441.2","16593.1"
"47.76067","6.63391","441.5","16599.2"
"47.76066","6.63398","441.8","16604.5"
"47.76066","6.63406","442.2","16610.5"
"47.76065","6.63414","442.5","16616.6"
"47.76064","6.63423","442.8","16623.4"
"47.76063","6.63432","443.1","16630.2"
"47.76061","6.63441","443.4","16637.3"
"47.76060","6.63449","443.6","16643.4"
"47.76059","6.63457","443.9","16649.5"
"47.76058","6.63466","444.2","16656.3"
"47.76057","6.63474","444.5","16662.4"
"47.76057","6.63483","444.8","16669.1"
"47.76056","6.63491","445.0","16675.2"
"47.76055","6.63500","445.3","16682.0"
"47.76055","6.63508","445.5","16688.0"
"47.76054","6.63513","445.7","16691.9"
"47.76053","6.63525","446.0","16700.9"
"47.76053","6.63532","446.2","16706.2"
"47.76052","6.63543","446.5","16714.5"
"47.76051","6.63552","446.8","16721.3"
"47.76051","6.63561","447.1","16728.0"
"47.76051","6.63569","447.4","16734.0"
"47.76050","6.63577","447.8","16740.1"
"47.76052","6.63585","448.2","16746.5"
"47.76055","6.63595","448.6","16754.6"
"47.76057","6.63603","448.9","16761.0"
"47.76060","6.63612","449.3","16768.5"
"47.76063","6.63620","449.5","16775.4"
"47.76065","6.63628","449.8","16781.8"
"47.76068","6.63636","450.0","16788.6"
"47.76071","6.63644","450.2","16795.5"
"47.76075","6.63652","450.4","16802.9"
"47.76078","6.63661","450.6","16810.4"
"47.76081","6.63668","450.8","16816.6"
"47.76085","6.63676","451.0","16824.1"
"47.76088","6.63684","451.3","16830.9"
"47.76091","6.63692","451.5","16837.8"
"47.76095","6.63699","451.8","16844.6"
"47.76101","6.63705","452.0","16852.7"
"47.76107","6.63713","452.3","16861.6"
"47.76112","6.63719","452.5","16868.8"
"47.76118","6.63723","452.8","16876.1"
"47.76124","6.63728","453.2","16883.7"
"47.76130","6.63733","453.6","16891.4"
"47.76135","6.63740","454.0","16899.0"
"47.76141","6.63748","454.4","16908.0"
"47.76145","6.63757","454.7","16916.0"
"47.76147","6.63767","455.1","16923.8"
"47.76149","6.63777","455.4","16931.6"
"47.76149","6.63787","455.8","16939.1"
"47.76150","6.63797","456.3","16946.7"
"47.76152","6.63807","456.7","16954.5"
"47.76154","6.63817","457.1","16962.3"
"47.76157","6.63827","457.3","16970.5"
"47.76160","6.63838","457.4","16979.3"
"47.76164","6.63847","457.5","16987.4"
"47.76167","6.63856","457.6","16994.9"
"47.76172","6.63864","457.7","17003.1"
"47.76176","6.63872","457.9","17010.5"
"47.76181","6.63879","458.1","17018.2"
"47.76186","6.63887","458.2","17026.3"
"47.76191","6.63895","458.3","17034.5"
"47.76197","6.63902","458.4","17043.0"
"47.76202","6.63908","458.4","17050.1"
"47.76208","6.63915","458.5","17058.6"
"47.76213","6.63920","458.5","17065.3"
"47.76220","6.63926","458.5","17074.3"
"47.76226","6.63931","458.5","17081.9"
"47.76233","6.63937","458.5","17090.9"
"47.76239","6.63943","458.4","17098.9"
"47.76246","6.63949","458.4","17107.9"
"47.76252","6.63955","458.4","17116.0"
"47.76258","6.63961","458.4","17124.0"
"47.76263","6.63969","458.5","17132.2"
"47.76269","6.63977","458.5","17141.1"
"47.76274","6.63986","458.5","17149.8"
"47.76277","6.63995","458.5","17157.4"
"47.76281","6.64005","458.5","17166.1"
"47.76284","6.64016","458.5","17174.9"
"47.76287","6.64027","458.4","17183.8"
"47.76289","6.64038","458.4","17192.3"
"47.76290","6.64050","458.4","17201.4"
"47.76292","6.64061","458.4","17209.9"
"47.76293","6.64072","458.4","17218.2"
"47.76294","6.64084","458.4","17227.2"
"47.76296","6.64096","458.4","17236.4"
"47.76297","6.64107","458.4","17244.7"
"47.76299","6.64118","458.5","17253.3"
"47.76301","6.64129","458.5","17261.8"
"47.76302","6.64140","458.7","17270.1"
"47.76304","6.64152","459.0","17279.3"
"47.76306","6.64164","459.3","17288.6"
"47.76308","6.64175","459.6","17297.1"
"47.76310","6.64185","459.9","17304.9"
"47.76313","6.64196","460.1","17313.7"
"47.76316","6.64207","460.2","17322.6"
"47.76319","6.64216","460.4","17330.1"
"47.76322","6.64226","460.5","17338.3"
"47.76326","6.64235","460.7","17346.4"
"47.76330","6.64245","461.0","17355.1"
"47.76335","6.64254","461.2","17363.8"
"47.76340","6.64262","461.4","17372.0"
"47.76345","6.64271","461.6","17380.7"
"47.76350","6.64279","461.8","17388.9"
"47.76356","6.64287","462.0","17397.8"
"47.76363","6.64295","462.3","17407.6"
"47.76369","6.64303","462.7","17416.6"
"47.76373","6.64309","462.9","17422.9"
"47.76379","6.64320","463.2","17433.5"
"47.76384","6.64331","463.4","17443.4"
"47.76386","6.64343","463.4","17452.7"
"47.76385","6.64356","463.4","17462.4"
"47.76383","6.64368","463.4","17471.7"
"47.76381","6.64379","463.5","17480.2"
"47.76377","6.64391","463.6","17490.2"
"47.76374","6.64402","463.8","17499.1"
"47.76369","6.64413","464.0","17509.0"
"47.76365","6.64422","464.3","17517.1"
"47.76360","6.64430","464.6","17525.2"
"47.76354","6.64436","464.9","17533.3"
"47.76347","6.64443","465.2","17542.7"
"47.76340","6.64448","465.5","17551.3"
"47.76334","6.64453","465.8","17558.9"
"47.76328","6.64458","466.1","17566.6"
"47.76322","6.64464","466.4","17574.6"
"47.76316","6.64469","466.7","17582.3"
"47.76310","6.64475","467.1","17590.3"
"47.76304","6.64481","467.6","17598.4"
"47.76298","6.64488","468.1","17606.8"
"47.76292","6.64496","468.6","17615.8"
"47.76285","6.64503","469.1","17625.2"
"47.76278","6.64511","469.4","17635.0"
"47.76271","6.64518","469.5","17644.4"
"47.76263","6.64524","469.6","17654.3"
"47.76255","6.64530","469.6","17664.3"
"47.76246","6.64536","469.4","17675.3"
"47.76237","6.64539","469.2","17685.5"
"47.76228","6.64543","468.9","17696.0"
"47.76219","6.64546","468.6","17706.2"
"47.76210","6.64551","468.4","17716.9"
"47.76202","6.64556","468.2","17726.5"
"47.76193","6.64562","468.2","17737.5"
"47.76186","6.64568","468.2","17746.5"
"47.76178","6.64574","468.2","17756.5"
"47.76170","6.64582","468.1","17767.2"
"47.76163","6.64589","468.2","17776.5"
"47.76156","6.64597","468.2","17786.4"
"47.76149","6.64605","468.3","17796.2"
"47.76144","6.64613","468.6","17804.3"
"47.76137","6.64621","468.9","17814.2"
"47.76130","6.64629","469.4","17824.0"
"47.76124","6.64636","469.8","17832.5"
"47.76117","6.64643","470.1","17841.8"
"47.76111","6.64650","470.4","17850.3"
"47.76104","6.64657","470.6","17859.7"
"47.76097","6.64663","470.9","17868.7"
"47.76091","6.64669","471.1","17876.7"
"47.76085","6.64675","471.4","17884.8"
"47.76079","6.64681","471.7","17892.8"
"47.76072","6.64688","472.0","17902.2"
"47.76066","6.64694","472.3","17910.2"
"47.76060","6.64700","472.7","17918.2"
"47.76054","6.64706","473.0","17926.3"
"47.76049","6.64712","473.3","17933.4"
"47.76043","6.64718","473.7","17941.5"
"47.76037","6.64724","474.0","17949.5"
"47.76031","6.64730","474.2","17957.5"
"47.76025","6.64737","474.4","17966.0"
"47.76020","6.64743","474.6","17973.2"
"47.76014","6.64750","474.9","17981.6"
"47.76009","6.64757","475.2","17989.3"
"47.76004","6.64765","475.7","17997.4"
"47.75999","6.64773","476.1","18005.6"
"47.75994","6.64781","476.5","18013.8"
"47.75988","6.64791","476.9","18023.8"
"47.75982","6.64799","477.1","18032.8"
"47.75975","6.64807","477.1","18042.6"
"47.75968","6.64815","476.8","18052.4"
"47.75961","6.64822","476.4","18061.8"
"47.75954","6.64832","475.9","18072.6"
"47.75947","6.64844","475.2","18084.4"
"47.75942","6.64857","474.6","18095.6"
"47.75937","6.64872","474.0","18108.1"
"47.75932","6.64885","473.5","18119.3"
"47.75927","6.64899","473.1","18131.2"
"47.75922","6.64914","472.6","18143.7"
"47.75918","6.64930","472.0","18156.5"
"47.75914","6.64945","471.4","18168.5"
"47.75912","6.64961","470.6","18180.7"
"47.75911","6.64979","469.8","18194.2"
"47.75910","6.64995","469.2","18206.2"
"47.75910","6.65012","468.9","18218.9"
"47.75910","6.65029","468.6","18231.6"
"47.75910","6.65045","468.4","18243.6"
"47.75910","6.65061","468.2","18255.5"
"47.75909","6.65079","467.7","18269.0"
"47.75907","6.65095","467.1","18281.2"
"47.75904","6.65110","466.8","18292.9"
"47.75899","6.65124","466.5","18304.8"
"47.75893","6.65137","466.1","18316.5"
"47.75887","6.65149","465.8","18327.7"
"47.75881","6.65159","465.5","18337.7"
"47.75875","6.65169","465.2","18347.8"
"47.75870","6.65179","465.1","18357.1"
"47.75863","6.65190","465.1","18368.4"
"47.75857","6.65200","465.1","18378.4"
"47.75851","6.65211","465.2","18389.0"
"47.75845","6.65222","465.2","18399.6"
"47.75839","6.65232","465.1","18409.6"
"47.75833","6.65243","464.9","18420.2"
"47.75827","6.65255","464.7","18431.4"
"47.75823","6.65267","464.6","18441.4"
"47.75820","6.65280","464.3","18451.7"
"47.75818","6.65293","464.1","18461.6"
"47.75817","6.65308","464.0","18472.9"
"47.75817","6.65321","464.0","18482.6"
"47.75818","6.65334","464.1","18492.4"
"47.75819","6.65348","464.2","18502.9"
"47.75821","6.65360","464.5","18512.2"
"47.75825","6.65375","464.7","18524.2"
"47.75827","6.65388","464.7","18534.2"
"47.75831","6.65403","464.5","18546.3"
"47.75834","6.65417","464.2","18557.3"
"47.75836","6.65430","463.7","18567.2"
"47.75834","6.65444","463.3","18577.9"
"47.75832","6.65458","462.9","18588.6"
"47.75828","6.65470","462.7","18598.6"
"47.75823","6.65481","462.7","18608.6"
"47.75819","6.65493","462.9","18618.6"
"47.75814","6.65505","463.1","18629.1"
"47.75808","6.65517","463.3","18640.3"
"47.75803","6.65528","463.4","18650.2"
"47.75797","6.65538","463.3","18660.2"
"47.75792","6.65547","463.2","18669.0"
"47.75786","6.65558","463.1","18679.6"
"47.75780","6.65568","463.2","18689.6"
"47.75776","6.65576","463.4","18697.0"
"47.75772","6.65583","463.8","18703.9"
"47.75769","6.65589","464.2","18709.5"
"47.75766","6.65596","464.7","18715.7"
"47.75763","6.65603","465.3","18721.9"
"47.75759","6.65610","465.9","18728.8"
"47.75755","6.65617","466.5","18735.6"
"47.75752","6.65623","467.0","18741.2"
"47.75749","6.65631","467.6","18748.1"
"47.75746","6.65638","468.1","18754.3"
"47.75743","6.65645","468.6","18760.5"
"47.75740","6.65653","469.1","18767.3"
"47.75737","6.65660","469.5","18773.5"
"47.75734","6.65668","469.9","18780.4"
"47.75731","6.65675","470.2","18786.6"
"47.75728","6.65683","470.5","18793.4"
"47.75725","6.65691","470.8","18800.3"
"47.75723","6.65698","471.1","18806.0"
"47.75721","6.65707","471.4","18813.1"
"47.75718","6.65716","471.8","18820.6"
"47.75716","6.65724","472.2","18827.0"
"47.75714","6.65734","472.6","18834.8"
"47.75713","6.65743","472.9","18841.6"
"47.75712","6.65753","473.2","18849.1"
"47.75711","6.65763","473.4","18856.7"
"47.75710","6.65773","473.5","18864.2"
"47.75709","6.65782","473.6","18871.1"
"47.75709","6.65792","473.7","18878.5"
"47.75707","6.65803","473.9","18887.1"
"47.75707","6.65813","474.2","18894.5"
"47.75706","6.65824","474.5","18902.8"
"47.75705","6.65835","474.8","18911.1"
"47.75704","6.65844","475.1","18917.9"
"47.75703","6.65854","475.4","18925.5"
"47.75702","6.65865","475.6","18933.8"
"47.75701","6.65876","475.7","18942.1"
"47.75699","6.65886","475.8","18949.9"
"47.75697","6.65896","475.8","18957.7"
"47.75696","6.65906","475.9","18965.3"
"47.75694","6.65917","475.9","18973.8"
"47.75692","6.65927","475.9","18981.6"
"47.75690","6.65938","476.0","18990.1"
"47.75689","6.65948","476.0","18997.7"
"47.75687","6.65959","476.2","19006.2"
"47.75685","6.65969","476.4","19014.0"
"47.75682","6.65980","476.6","19022.8"
"47.75680","6.65991","476.8","19031.4"
"47.75677","6.66001","477.0","19039.5"
"47.75675","6.66011","477.2","19047.3"
"47.75673","6.66022","477.4","19055.9"
"47.75671","6.66033","477.5","19064.4"
"47.75668","6.66044","477.7","19073.3"
"47.75666","6.66053","477.8","19080.3"
"47.75664","6.66066","477.8","19090.3"
"47.75662","6.66077","477.9","19098.8"
"47.75660","6.66088","477.9","19107.3"
"47.75658","6.66098","477.9","19115.1"
"47.75657","6.66109","477.9","19123.4"
"47.75655","6.66120","478.0","19132.0"
"47.75654","6.66130","478.2","19139.5"
"47.75652","6.66140","478.5","19147.3"
"47.75650","6.66151","478.9","19155.8"
"47.75649","6.66161","479.3","19163.4"
"47.75647","6.66171","479.7","19171.2"
"47.75646","6.66183","480.1","19180.2"
"47.75644","6.66193","480.2","19188.0"
"47.75642","6.66203","480.2","19195.8"
"47.75641","6.66214","480.2","19204.1"
"47.75639","6.66224","480.1","19211.9"
"47.75637","6.66235","480.0","19220.4"
"47.75635","6.66246","480.1","19229.0"
"47.75634","6.66256","480.2","19236.5"
"47.75632","6.66267","480.4","19245.0"
"47.75630","6.66277","480.6","19252.8"
"47.75629","6.66288","480.9","19261.1"
"47.75629","6.66299","481.1","19269.4"
"47.75629","6.66310","481.4","19277.6"
"47.75629","6.66321","481.7","19285.8"
"47.75628","6.66332","481.8","19294.1"
"47.75627","6.66344","481.9","19303.1"
"47.75628","6.66355","481.9","19311.4"
"47.75628","6.66366","481.9","19319.7"
"47.75630","6.66377","481.8","19328.2"
"47.75631","6.66388","481.8","19336.5"
"47.75632","6.66399","481.9","19344.8"
"47.75634","6.66410","482.0","19353.3"
"47.75635","6.66421","482.2","19361.6"
"47.75636","6.66431","482.4","19369.2"
"47.75638","6.66442","482.7","19377.7"
"47.75639","6.66453","482.9","19386.0"
"47.75640","6.66464","483.1","19394.3"
"47.75642","6.66474","483.3","19402.1"
"47.75643","6.66483","483.4","19408.9"
"47.75644","6.66492","483.5","19415.7"
"47.75646","6.66502","483.6","19423.5"
"47.75648","6.66512","483.8","19431.3"
"47.75649","6.66522","484.0","19438.9"
"47.75651","6.66531","484.2","19445.9"
"47.75652","6.66542","484.5","19454.2"
"47.75654","6.66552","484.9","19462.0"
"47.75655","6.66563","485.2","19470.3"
"47.75657","6.66573","485.4","19478.1"
"47.75659","6.66583","485.5","19485.9"
"47.75660","6.66594","485.6","19494.2"
"47.75662","6.66604","485.6","19502.0"
"47.75664","6.66615","485.6","19510.6"
"47.75665","6.66626","485.6","19518.9"
"47.75667","6.66636","485.7","19526.7"
"47.75669","6.66647","485.9","19535.2"
"47.75672","6.66658","486.0","19544.0"
"47.75674","6.66669","486.2","19552.6"
"47.75676","6.66680","486.4","19561.1"
"47.75679","6.66690","486.6","19569.3"
"47.75682","6.66701","486.7","19578.1"
"47.75686","6.66711","486.9","19586.8"
"47.75689","6.66722","487.0","19595.7"
"47.75692","6.66731","487.1","19603.2"
"47.75695","6.66741","487.3","19611.4"
"47.75699","6.66752","487.4","19620.8"
"47.75703","6.66763","487.5","19630.1"
"47.75707","6.66773","487.5","19638.8"
"47.75711","6.66784","487.6","19648.2"
"47.75715","6.66793","487.6","19656.2"
"47.75719","6.66804","487.6","19665.6"
"47.75724","6.66815","487.5","19675.5"
"47.75728","6.66825","487.4","19684.2"
"47.75732","6.66835","487.3","19692.9"
"47.75736","6.66844","487.2","19701.0"
"47.75741","6.66854","487.1","19710.3"
"47.75745","6.66864","487.2","19719.0"
"47.75750","6.66873","487.3","19727.7"
"47.75754","6.66884","487.4","19737.0"
"47.75758","6.66893","487.6","19745.1"
"47.75763","6.66904","487.7","19755.0"
"47.75767","6.66913","487.8","19763.1"
"47.75770","6.66920","487.9","19769.3"
"47.75775","6.66931","488.0","19779.2"
"47.75779","6.66942","488.1","19788.6"
"47.75784","6.66952","488.2","19797.9"
"47.75788","6.66962","488.3","19806.6"
"47.75792","6.66971","488.4","19814.7"
"47.75796","6.66980","488.6","19822.7"
"47.75800","6.66989","488.7","19830.8"
"47.75804","6.66998","488.9","19838.9"
"47.75809","6.67007","489.1","19847.6"
"47.75814","6.67015","489.3","19855.8"
"47.75819","6.67024","489.5","19864.5"
"47.75823","6.67032","489.8","19871.9"
"47.75829","6.67040","490.1","19880.9"
"47.75834","6.67048","490.3","19889.1"
"47.75839","6.67056","490.5","19897.2"
"47.75844","6.67063","490.6","19904.9"
"47.75849","6.67070","490.7","19912.5"
"47.75855","6.67077","490.8","19921.0"
"47.75861","6.67085","490.9","19929.9"
"47.75867","6.67092","491.2","19938.4"
"47.75873","6.67099","491.4","19946.9"
"47.75878","6.67106","491.7","19954.5"
"47.75884","6.67113","491.9","19963.0"
"47.75890","6.67119","492.0","19971.0"
"47.75896","6.67126","492.1","19979.5"
"47.75902","6.67132","492.1","19987.6"
"47.75908","6.67138","492.2","19995.6"
"47.75914","6.67145","492.3","20004.1"
"47.75920","6.67151","492.5","20012.1"
"47.75927","6.67156","492.7","20020.8"
"47.75934","6.67162","492.8","20029.7"
"47.75940","6.67168","493.0","20037.8"
"47.75946","6.67174","493.1","20045.8"
"47.75953","6.67180","493.3","20054.8"
"47.75959","6.67186","493.4","20062.8"
"47.75966","6.67191","493.6","20071.5"
"47.75972","6.67196","493.7","20079.1"
"47.75979","6.67201","493.8","20087.8"
"47.75986","6.67206","493.9","20096.4"
"47.75992","6.67211","494.0","20104.0"
"47.75999","6.67216","494.1","20112.7"
"47.76006","6.67220","494.2","20121.0"
"47.76013","6.67225","494.3","20129.6"
"47.76020","6.67230","494.5","20138.3"
"47.76027","6.67234","494.7","20146.6"
"47.76034","6.67237","494.9","20154.7"
"47.76040","6.67239","495.0","20161.6"
"47.76048","6.67242","495.3","20170.7"
"47.76056","6.67244","495.5","20179.7"
"47.76063","6.67247","495.8","20187.8"
"47.76070","6.67251","496.0","20196.2"
"47.76077","6.67256","496.3","20204.8"
"47.76085","6.67261","496.6","20214.5"
"47.76092","6.67267","496.7","20223.5"
"47.76100","6.67273","496.8","20233.4"
"47.76108","6.67281","496.7","20244.1"
"47.76115","6.67290","496.4","20254.4"
"47.76123","6.67300","495.9","20266.0"
"47.76130","6.67310","495.4","20276.8"
"47.76137","6.67321","494.8","20288.2"
"47.76144","6.67331","494.3","20298.9"
"47.76152","6.67341","493.8","20310.6"
"47.76159","6.67352","493.3","20321.9"
"47.76167","6.67363","492.9","20334.0"
"47.76175","6.67374","492.6","20346.1"
"47.76182","6.67386","492.2","20358.0"
"47.76189","6.67398","491.9","20369.9"
"47.76195","6.67411","491.4","20381.7"
"47.76199","6.67426","490.9","20393.7"
"47.76201","6.67441","490.5","20405.1"
"47.76203","6.67456","490.2","20416.6"
"47.76208","6.67469","490.0","20427.8"
"47.76214","6.67482","489.9","20439.6"
"47.76221","6.67491","489.9","20449.8"
"47.76229","6.67499","490.1","20460.6"
"47.76237","6.67507","490.4","20471.3"
"47.76244","6.67514","490.8","20480.7"
"47.76251","6.67523","491.1","20490.9"
"47.76257","6.67533","491.5","20501.0"
"47.76261","6.67544","491.8","20510.3"
"47.76264","6.67555","492.1","20519.2"
"47.76266","6.67566","492.4","20527.7"
"47.76267","6.67577","492.7","20536.0"
"47.76268","6.67586","493.0","20542.8"
"47.76269","6.67593","493.3","20548.2"
"47.76268","6.67604","493.7","20556.5"
"47.76268","6.67613","494.0","20563.2"
"47.76272","6.67624","494.3","20572.5"
"47.76275","6.67634","494.5","20580.7"
"47.76278","6.67644","494.6","20588.9"
"47.76281","6.67654","494.8","20597.1"
"47.76284","6.67664","495.0","20605.3"
"47.76286","6.67674","495.2","20613.1"
"47.76289","6.67684","495.5","20621.3"
"47.76291","6.67694","495.9","20629.1"
"47.76294","6.67703","496.4","20636.6"
"47.76296","6.67713","496.8","20644.4"
"47.76299","6.67722","497.2","20651.9"
"47.76301","6.67727","497.4","20656.2"
"47.76303","6.67734","497.5","20661.9"
"47.76310","6.67744","497.7","20672.7"
"47.76314","6.67752","497.7","20680.2"
"47.76320","6.67760","497.8","20689.1"
"47.76326","6.67767","497.9","20697.6"
"47.76332","6.67774","498.1","20706.1"
"47.76339","6.67778","498.3","20714.4"
"47.76345","6.67782","498.5","20721.7"
"47.76353","6.67787","498.8","20731.4"
"47.76359","6.67792","499.1","20739.0"
"47.76365","6.67796","499.4","20746.3"
"47.76371","6.67800","499.7","20753.6"
"47.76377","6.67804","499.9","20761.0"
"47.76382","6.67810","500.2","20768.1"
"47.76387","6.67816","500.5","20775.2"
"47.76392","6.67824","500.9","20783.4"
"47.76396","6.67833","501.3","20791.5"
"47.76400","6.67840","501.7","20798.3"
"47.76404","6.67848","502.1","20805.8"
"47.76408","6.67856","502.4","20813.2"
"47.76411","6.67864","502.7","20820.1"
"47.76415","6.67872","502.9","20827.5"
"47.76419","6.67879","503.2","20834.4"
"47.76423","6.67887","503.4","20841.9"
"47.76427","6.67895","503.8","20849.3"
"47.76431","6.67901","504.0","20855.6"
"47.76436","6.67906","504.3","20862.3"
"47.76440","6.67913","504.5","20869.2"
"47.76444","6.67921","504.7","20876.6"
"47.76449","6.67927","504.8","20883.8"
"47.76453","6.67932","505.0","20889.6"
"47.76458","6.67938","505.3","20896.7"
"47.76461","6.67944","505.5","20902.3"
"47.76466","6.67952","505.9","20910.5"
"47.76470","6.67959","506.3","20917.4"
"47.76473","6.67967","506.7","20924.2"
"47.76475","6.67975","507.1","20930.6"
"47.76478","6.67983","507.5","20937.4"
"47.76479","6.67992","507.9","20944.3"
"47.76480","6.68001","508.3","20951.1"
"47.76480","6.68009","508.6","20957.1"
"47.76480","6.68018","509.0","20963.8"
"47.76480","6.68026","509.3","20969.8"
"47.76480","6.68035","509.7","20976.5"
"47.76479","6.68044","510.1","20983.3"
"47.76478","6.68053","510.5","20990.1"
"47.76478","6.68063","510.9","20997.6"
"47.76477","6.68071","511.3","21003.7"
"47.76477","6.68081","511.7","21011.1"
"47.76477","6.68090","512.1","21017.9"
"47.76478","6.68099","512.4","21024.7"
"47.76479","6.68108","512.7","21031.5"
"47.76480","6.68116","513.0","21037.6"
"47.76482","6.68125","513.3","21044.7"
"47.76484","6.68133","513.6","21051.1"
"47.76486","6.68141","513.9","21057.4"
"47.76489","6.68150","514.1","21064.9"
"47.76491","6.68157","514.2","21070.6"
"47.76494","6.68165","514.3","21077.5"
"47.76497","6.68172","514.4","21083.7"
"47.76500","6.68179","514.5","21089.9"
"47.76503","6.68186","514.8","21096.1"
"47.76505","6.68193","515.1","21101.8"
"47.76508","6.68201","515.4","21108.6"
"47.76511","6.68208","515.9","21114.8"
"47.76514","6.68215","516.3","21121.0"
"47.76516","6.68223","516.7","21127.4"
"47.76518","6.68231","517.1","21133.8"
"47.76519","6.68239","517.5","21139.9"
"47.76520","6.68247","517.8","21146.0"
"47.76521","6.68255","518.2","21152.0"
"47.76522","6.68264","518.6","21158.9"
"47.76522","6.68271","519.0","21164.1"
"47.76523","6.68280","519.4","21170.9"
"47.76523","6.68288","519.8","21176.9"
"47.76523","6.68296","520.1","21182.9"
"47.76523","6.68305","520.4","21189.6"
"47.76523","6.68313","520.7","21195.6"
"47.76524","6.68322","520.9","21202.4"
"47.76524","6.68331","521.2","21209.1"
"47.76523","6.68339","521.4","21215.2"
"47.76522","6.68346","521.6","21220.5"
"47.76522","6.68356","521.8","21228.0"
"47.76522","6.68365","522.1","21234.7"
"47.76522","6.68374","522.3","21241.5"
"47.76522","6.68382","522.6","21247.5"
"47.76522","6.68391","522.9","21254.2"
"47.76522","6.68400","523.2","21260.9"
"47.76521","6.68409","523.5","21267.7"
"47.76519","6.68419","523.9","21275.5"
"47.76518","6.68428","524.2","21282.3"
"47.76517","6.68438","524.5","21289.9"
"47.76516","6.68448","524.7","21297.5"
"47.76514","6.68459","524.7","21306.0"
"47.76510","6.68469","524.7","21314.7"
"47.76505","6.68478","524.6","21323.4"
"47.76500","6.68487","524.6","21332.1"
"47.76494","6.68496","524.5","21341.6"
"47.76489","6.68505","524.5","21350.3"
"47.76483","6.68514","524.3","21359.8"
"47.76478","6.68524","524.2","21369.1"
"47.76474","6.68535","524.0","21378.5"
"47.76471","6.68546","523.8","21387.3"
"47.76469","6.68559","523.6","21397.3"
"47.76469","6.68571","523.4","21406.3"
"47.76469","6.68583","523.2","21415.2"
"47.76470","6.68597","522.9","21425.8"
"47.76470","6.68609","522.7","21434.7"
"47.76471","6.68622","522.5","21444.5"
"47.76472","6.68634","522.5","21453.6"
"47.76473","6.68647","522.6","21463.3"
"47.76473","6.68659","522.6","21472.3"
"47.76474","6.68670","522.6","21480.6"
"47.76475","6.68683","522.6","21490.4"
"47.76476","6.68696","522.5","21500.2"
"47.76476","6.68707","522.5","21508.4"
"47.76477","6.68719","522.5","21517.4"
"47.76477","6.68730","522.5","21525.6"
"47.76478","6.68742","522.6","21534.7"
"47.76477","6.68754","522.6","21543.7"
"47.76477","6.68765","522.7","21551.9"
"47.76476","6.68777","522.8","21561.0"
"47.76475","6.68789","523.0","21570.0"
"47.76473","6.68801","523.1","21579.3"
"47.76471","6.68813","523.2","21588.5"
"47.76470","6.68826","523.3","21598.3"
"47.76468","6.68838","523.2","21607.5"
"47.76466","6.68849","523.1","21616.0"
"47.76464","6.68862","523.0","21626.0"
"47.76462","6.68875","522.9","21636.0"
"47.76460","6.68887","522.8","21645.2"
"47.76458","6.68900","522.7","21655.2"
"47.76457","6.68911","522.7","21663.5"
"47.76455","6.68924","522.9","21673.4"
"47.76453","6.68937","523.1","21683.4"
"47.76451","6.68949","523.3","21692.6"
"47.76450","6.68961","523.4","21701.7"
"47.76447","6.68972","523.4","21710.6"
"47.76444","6.68985","523.4","21720.8"
"47.76441","6.68996","523.4","21729.7"
"47.76437","6.69008","523.5","21739.7"
"47.76433","6.69020","523.6","21749.7"
"47.76429","6.69029","523.6","21757.8"
"47.76424","6.69041","523.5","21768.3"
"47.76419","6.69051","523.5","21777.7"
"47.76414","6.69062","523.4","21787.6"
"47.76410","6.69072","523.4","21796.3"
"47.76405","6.69083","523.3","21806.2"
"47.76401","6.69094","523.3","21815.6"
"47.76398","6.69105","523.3","21824.4"
"47.76394","6.69117","523.4","21834.4"
"47.76391","6.69129","523.5","21844.0"
"47.76388","6.69141","523.7","21853.6"
"47.76386","6.69154","523.8","21863.5"
"47.76384","6.69166","523.8","21872.8"
"47.76382","6.69178","523.8","21882.0"
"47.76381","6.69190","523.7","21891.1"
"47.76379","6.69201","523.7","21899.6"
"47.76377","6.69214","523.6","21909.6"
"47.76376","6.69225","523.6","21917.8"
"47.76374","6.69237","523.6","21927.1"
"47.76373","6.69249","523.6","21936.1"
"47.76371","6.69260","523.6","21944.6"
"47.76370","6.69272","523.6","21953.7"
"47.76368","6.69283","523.7","21962.2"
"47.76366","6.69294","523.9","21970.7"
"47.76365","6.69305","524.1","21979.0"
"47.76363","6.69315","524.3","21986.8"
"47.76362","6.69327","524.7","21995.8"
"47.76360","6.69337","525.0","22003.6"
"47.76359","6.69348","525.4","22011.9"
"47.76357","6.69359","525.7","22020.5"
"47.76355","6.69368","525.9","22027.5"
"47.76354","6.69380","526.1","22036.6"
"47.76352","6.69391","526.4","22045.1"
"47.76350","6.69401","526.5","22052.9"
"47.76348","6.69412","526.8","22061.4"
"47.76347","6.69422","526.9","22069.0"
"47.76345","6.69434","527.1","22078.2"
"47.76342","6.69445","527.3","22087.1"
"47.76341","6.69455","527.5","22094.6"
"47.76339","6.69466","527.7","22103.2"
"47.76336","6.69476","528.0","22111.3"
